Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,ML,Close,,,,,,
403,901,V,MIL,FPERALTA-R,0,1,0,0,0,0,0,0,0,1,-109,118,,,,,,
403,902,H,CIN,LCASTILLO-R,0,0,0,0,0,0,0,0,0,0,-111,-128,,,,,,
403,903,V,PHI,ANOLA-R,2,0,0,2,0,0,0,4,0,8,-130,-135,,,,,,
403,904,H,WAS,ASANCHEZ-R,3,0,3,0,0,0,0,2,1,9,110,125,,,,,,
403,905,V,ARI,RRAY-L,0,0,0,0,0,0,0,0,1,1,115,132,,,,,,
403,906,H,SDG,JLUCCHESI-L,0,0,0,0,1,1,2,0,x,4,-135,-142,,,,,,
403,907,V,NYM,JDEGROM-R,0,1,2,0,0,0,1,2,0,6,-215,-210,,,,,,
403,908,H,MIA,TRICHARDS-R,0,0,0,0,0,0,0,0,4,4,180,190,,,,,,
403,909,V,STL,MMIKOLAS-R,0,0,0,0,0,0,1,2,0,5,-110,-104,,,,,,
403,910,H,PIT,JTAILLON-R,0,2,1,0,0,0,0,0,0,4,-110,-106,,,,,,
403,911,V,CUB,JLESTER-L,0,1,0,0,0,2,1,0,0,4,-115,120,,,,,,
403,912,H,ATL,JTEHERAN-R,0,0,2,0,0,0,0,4,x,6,-105,-130,,,,,,
403,913,V,SFO,DHOLLAND-L,0,0,0,3,0,0,0,0,0,3,180,175,,,,,,
403,914,H,LAD,RSTRIPLING-R,2,0,0,0,0,0,2,1,x,5,-215,-190,,,,,,
403,915,V,CWS,CRODON-L,3,1,0,2,0,0,0,2,0,8,166,170,,,,,,
403,916,H,CLE,CKLUBER-R,1,0,0,0,0,0,0,0,2,3,-195,-185,,,,,,
403,917,V,MIN,KGIBSON-R,0,1,0,2,0,1,0,2,1,7,-145,-130,,,,,,
403,918,H,KAN,HBAILEY-R,1,0,0,0,5,0,0,0,0,6,125,120,,,,,,
403,919,V,DET,MBOYD-L,0,0,0,1,0,0,0,1,0,2,163,163,,,,,,
403,920,H,NYY,JLOAISIGA-R,0,0,1,0,0,0,0,0,0,1,-190,-176,,,,,,
403,921,V,BAL,NKARNS-R,0,0,0,0,0,0,0,0,3,3,144,140,,,,,,
403,922,H,TOR,MSHOEMAKER-R,1,0,1,0,0,0,0,3,x,5,-165,-150,,,,,,
403,923,V,HOU,GCOLE-R,0,0,0,0,0,0,0,0,0,0,-165,-210,,,,,,
403,924,H,TEX,MMINOR-L,1,0,0,2,0,0,0,1,x,4,144,190,,,,,,
403,925,V,BOS,NEOVALDI-R,0,0,0,0,1,2,0,0,3,6,-130,-140,,,,,,
403,926,H,OAK,MESTRADA-R,0,1,0,2,0,0,0,0,0,3,110,130,,,,,,
403,927,V,COL,GMARQUEZ-R,0,0,0,0,0,0,0,0,0,1,112,114,,,,,,
403,928,H,TAM,CMORTON-R,0,0,0,0,0,0,0,0,0,0,-132,-124,,,,,,
404,951,V,WAS,SSTRASBURG-R,0,1,0,0,0,1,0,0,2,4,115,120,,,,,,
404,952,H,NYM,NSYNDERGAARD-R,0,0,0,0,0,0,0,0,0,0,-135,-130,,,,,,
404,955,V,CIN,TMAHLE-R,0,0,0,0,0,0,0,0,0,0,105,-110,,,,,,
404,956,H,PIT,JLYLES-R,0,0,0,0,0,0,1,1,x,2,-125,100,,,,,,
404,957,V,CUB,YDARVISH-R,0,0,0,0,0,0,0,0,4,4,100,112,,,,,,
404,958,H,ATL,MFRIED-L,0,0,0,1,5,0,1,2,x,9,-120,-122,,,,,,
404,959,V,KAN,JJUNIS-R,1,0,1,0,1,0,0,1,0,4,-110,-109,,,,,,
404,960,H,DET,STURNBULL-R,2,0,0,0,1,0,2,0,x,5,-110,-101,,,,,,
404,963,V,NYY,JPAXTON-L,0,0,1,0,0,4,0,0,3,8,-200,-215,,,,,,
404,964,H,BAL,ACOBB-R,3,0,0,0,1,0,0,0,0,4,170,195,,,,,,
404,965,V,BOS,ERODRIGUEZ-L,2,0,1,0,0,0,0,0,0,3,-120,-118,,,,,,
404,966,H,OAK,BANDERSON-L,0,0,3,3,0,1,0,0,x,7,100,108,,,,,,
404,967,V,TOR,ASANCHEZ-R,0,0,0,0,0,0,0,0,1,1,144,180,,,,,,
404,968,H,CLE,TBAUER-R,0,0,0,2,0,0,2,0,x,4,-165,-200,,,,,,
404,969,V,TEX,EVOLQUEZ-R,5,0,1,0,3,0,0,2,0,11,130,150,,,,,,
404,970,H,LAA,MHARVEY-R,1,0,1,0,0,1,0,0,1,4,-150,-160,,,,,,
405,901,V,LAD,KMAEDA-R,0,0,1,1,4,1,2,0,1,10,-130,-130,,,,,,
405,902,H,COL,TANDERSON-L,0,0,1,0,0,0,3,0,2,6,110,120,,,,,,
405,903,V,CIN,SGRAY-R,0,0,0,0,0,0,0,0,0,0,105,126,,,,,,
405,904,H,PIT,JMUSGROVE-R,0,0,0,0,0,0,1,1,x,2,-125,-136,,,,,,
405,905,V,MIA,PLOPEZ-R,0,0,0,0,0,0,0,0,0,0,151,150,,,,,,
405,906,H,ATL,KGAUSMAN-R,0,0,0,4,0,0,0,0,x,4,-175,-160,,,,,,
405,907,V,CUB,JQUINTANA-L,0,0,0,4,1,0,0,2,3,10,120,115,,,,,,
405,908,H,MIL,BWOODRUFF-R,2,4,2,0,2,0,3,0,x,13,-140,-125,,,,,,
405,909,V,TOR,TTHORNTON-R,0,0,0,0,2,0,0,0,0,2,120,130,,,,,,
405,910,H,CLE,SBIEBER-R,0,0,1,0,1,0,0,0,1,3,-140,-140,,,,,,
405,911,V,OAK,FMONTAS-R,0,0,0,1,0,0,0,0,1,2,144,145,,,,,,
405,912,H,HOU,CMCHUGH-R,0,0,1,1,0,0,1,0,x,3,-165,-155,,,,,,
405,913,V,TEX,LLYNN-R,0,0,0,1,0,0,0,0,0,1,115,107,,,,,,
405,914,H,LAA,FPENA-R,0,0,1,0,0,1,0,1,x,3,-135,-117,,,,,,
405,915,V,TAM,TGLASNOW-R,4,0,0,0,0,0,1,0,0,5,-135,-113,,,,,,
405,916,H,SFO,DRODRIGUEZ-R,0,0,0,0,0,0,2,0,0,2,115,103,,,,,,
405,917,V,MIN,JODORIZZI-R,0,0,2,0,2,0,0,0,0,4,115,146,,,,,,
405,918,H,PHI,NPIVETTA-R,5,0,1,0,1,0,3,0,x,10,-135,-156,,,,,,
405,919,V,BOS,RPORCELLO-R,0,0,1,0,0,0,0,4,3,8,-130,-127,,,,,,
405,920,H,ARI,ZGODLEY-R,0,0,1,4,2,7,0,1,x,15,110,117,,,,,,
405,921,V,SEA,YKIKUCHI-L,1,0,1,2,0,4,0,0,0,8,-130,-125,,,,,,
405,922,H,CWS,RLOPEZ-R,3,3,0,0,0,0,3,1,x,10,110,115,,,,,,
405,923,V,SDG,NMARGEVICIUS-L,0,0,0,0,0,2,3,0,0,5,125,163,,,,,,
405,924,H,STL,JFLAHERTY-R,0,0,0,1,0,1,0,1,0,3,-145,-176,,,,,,
406,951,V,WAS,PCORBIN-L,0,0,0,0,0,1,1,3,0,5,-110,-128,,,,,,
406,952,H,NYM,SMATZ-L,0,0,0,1,0,2,0,3,x,6,-110,118,,,,,,
406,953,V,CIN,TROARK-R,0,0,3,1,0,0,0,1,0,5,115,101,,,,,,
406,954,H,PIT,TWILLIAMS-R,1,0,1,0,1,2,0,0,0,6,-135,-111,,,,,,
406,955,V,SDG,CPADDACK-R,1,0,0,0,0,0,1,4,0,6,120,110,,,,,,
406,956,H,STL,MWACHA-R,0,1,0,0,2,0,0,1,0,4,-140,-120,,,,,,
406,957,V,CUB,CHAMELS-L,0,2,0,0,2,3,0,7,0,14,100,119,,,,,,
406,958,H,MIL,CBURNES-R,1,1,0,0,0,0,3,3,0,8,-120,-129,,,,,,
406,959,V,MIA,SALCANTARA-R,0,0,0,0,2,0,0,0,2,4,144,161,,,,,,
406,960,H,ATL,KWRIGHT-R,1,0,0,1,0,0,0,0,0,2,-165,-172,,,,,,
406,961,V,LAD,WBUEHLER-R,0,0,0,2,0,2,1,0,2,7,-145,-116,,,,,,
406,962,H,COL,JGRAY-R,0,0,0,1,0,0,0,1,0,2,125,106,,,,,,
406,963,V,KAN,JLOPEZ-R,0,0,0,0,0,1,3,0,0,4,105,112,,,,,,
406,964,H,DET,MMOORE-L,0,1,0,0,1,0,5,0,x,7,-125,-122,,,,,,
406,965,V,SEA,MLEAKE-R,0,0,1,3,3,1,0,0,1,9,-120,-105,,,,,,
406,966,H,CWS,LGIOLITO-R,0,0,0,1,0,0,1,0,0,2,100,-105,,,,,,
406,967,V,TEX,DSMYLY-L,0,0,0,0,1,0,0,0,0,1,105,150,,,,,,
406,968,H,LAA,TSKAGGS-L,0,0,0,4,0,0,1,0,x,5,-125,-160,,,,,,
406,969,V,TOR,TPANNONE-L,0,0,0,0,2,0,0,0,0,2,148,177,,,,,,
406,970,H,CLE,CCARRASCO-R,1,0,3,0,2,1,0,0,x,7,-170,-194,,,,,,
406,971,V,NYY,JHAPP-L,1,0,2,0,0,0,0,3,0,6,-195,-180,,,,,,
406,972,H,BAL,DBUNDY-R,1,0,0,0,1,0,2,0,0,4,166,165,,,,,,
406,973,V,OAK,ABROOKS-R,0,0,0,0,0,0,0,0,0,0,144,125,,,,,,
406,974,H,HOU,WMILEY-L,0,0,0,1,4,1,0,0,x,6,-165,-135,,,,,,
406,975,V,MIN,MPINEDA-R,0,0,3,0,0,0,0,0,3,6,136,138,,,,,,
406,976,H,PHI,JARRIETA-R,0,0,0,1,0,1,0,0,0,2,-156,-148,,,,,,
406,977,V,TAM,RSTANEK-R,1,0,0,0,2,1,0,0,0,4,-137,-132,,,,,,
406,978,H,SFO,JSAMARDZIJA-R,0,0,2,0,4,0,0,0,x,6,124,122,,,,,,
406,979,V,BOS,DPRICE-L,0,3,0,0,0,0,1,0,0,4,-151,-132,,,,,,
406,980,H,ARI,LWEAVER-R,0,4,0,0,0,0,0,0,1,5,131,122,,,,,,
407,901,V,WAS,MSCHERZER-R,0,5,0,0,2,2,3,0,0,12,-140,-128,,,,,,
407,902,H,NYM,ZWHEELER-R,0,1,0,0,0,0,5,0,3,9,120,118,,,,,,
407,903,V,MIA,CSMITH-L,0,2,0,0,0,0,0,0,1,3,155,160,,,,,,
407,904,H,ATL,SNEWCOMB-L,2,0,0,1,0,0,0,0,1,4,-180,-170,,,,,,
407,905,V,CIN,ADESCLAFANI-R,0,2,1,0,0,0,0,2,0,5,130,140,,,,,,
407,906,H,PIT,CARCHER-R,1,1,0,2,3,0,0,0,x,7,-150,-150,,,,,,
407,907,V,CUB,KHENDRICKS-R,0,0,0,0,0,2,0,0,0,2,105,-104,,,,,,
407,908,H,MIL,ZDAVIES-R,2,0,1,1,0,0,0,0,x,4,-125,-106,,,,,,
407,909,V,SDG,MSTRAHM-L,0,0,1,0,0,0,0,0,0,1,110,110,,,,,,
407,910,H,STL,AWAINWRIGHT-R,0,0,0,2,0,0,1,1,x,4,-130,-120,,,,,,
407,911,V,LAD,JURIAS-L,0,2,4,1,2,2,0,1,0,12,-140,-170,,,,,,
407,912,H,COL,CBETTIS-R,0,0,3,0,0,2,0,0,1,6,120,160,,,,,,
407,913,V,NYY,DGERMAN-R,0,2,2,0,0,1,4,2,4,15,-175,-185,,,,,,
407,914,H,BAL,DHESS-R,0,0,0,0,0,0,3,0,0,3,151,170,,,,,,
407,915,V,TOR,MSTROMAN-R,0,0,0,0,0,0,0,1,0,1,130,150,,,,,,
407,916,H,CLE,MCLEVINGER-R,2,0,0,0,1,0,0,0,x,3,-150,-160,,,,,,
407,917,V,KAN,BKELLER-R,1,0,0,0,0,0,0,0,0,1,-105,-106,,,,,,
407,918,H,DET,TROSS-R,0,2,0,0,0,1,0,0,x,3,-115,-104,,,,,,
407,919,V,OAK,MFIERS-R,2,2,0,1,0,2,0,1,0,8,140,165,,,,,,
407,920,H,HOU,BPEACOCK-R,5,1,0,0,0,0,0,2,1,9,-160,-180,,,,,,
407,921,V,SEA,WLEBLANC-L,1,0,6,2,2,0,0,0,1,12,-110,106,,,,,,
407,922,H,CWS,INOVA-R,0,1,1,0,0,0,3,0,0,5,-110,-116,,,,,,
407,923,V,TEX,SMILLER-R,0,2,0,0,0,0,0,0,0,2,115,107,,,,,,
407,924,H,LAA,CSTRATTON-R,0,4,0,0,0,2,1,0,x,7,-135,-117,,,,,,
407,925,V,MIN,JBERRIOS-R,1,0,0,0,0,0,0,0,0,1,110,124,,,,,,
407,926,H,PHI,ZEFLIN-R,0,0,0,0,0,2,0,0,x,2,-130,-134,,,,,,
407,927,V,TAM,YCHIRINOS-R,1,0,0,1,0,0,0,1,0,3,-130,-115,,,,,,
407,928,H,SFO,DPOMERANZ-L,0,0,0,0,0,0,0,0,0,0,110,105,,,,,,
407,929,V,BOS,Undecided,0,0,0,0,0,0,1,0,0,1,-115,-106,,,,,,
407,930,H,ARI,MKELLY-R,0,0,0,0,0,0,0,0,0,0,-105,-104,,,,,,
408,951,V,PIT,JTAILLON-R,0,0,0,0,0,0,0,0,0,0,117,120,,,,,,
408,952,H,CUB,JLESTER-L,0,6,2,2,0,0,0,0,x,10,-129,-130,,,,,,
408,953,V,WAS,ASANCHEZ-R,0,2,0,0,0,0,0,0,1,3,120,135,,,,,,
408,954,H,PHI,VVELASQUEZ-R,0,0,0,2,0,1,0,1,x,4,-140,-145,,,,,,
408,955,V,LAD,HRYU-L,2,0,0,0,1,0,0,0,0,3,-130,-103,,,,,,
408,956,H,STL,MMIKOLAS-R,2,0,0,0,0,2,0,0,x,4,110,-107,,,,,,
408,957,V,ATL,JTEHERAN-R,2,0,2,0,3,0,1,0,0,8,125,100,,,,,,
408,958,H,COL,KFREELAND-L,0,0,0,0,6,0,0,0,0,6,-145,-110,,,,,,
408,959,V,SDG,ELAUER-L,0,0,0,0,2,1,3,0,0,6,115,120,,,,,,
408,960,H,SFO,MBUMGARNER-L,0,0,0,5,0,0,0,0,0,5,-135,-130,,,,,,
408,961,V,TAM,BSNELL-L,2,2,0,0,0,0,0,1,0,5,-150,-168,,,,,,
408,962,H,CWS,CRODON-L,0,0,0,0,1,0,0,0,0,1,130,158,,,,,,
408,963,V,OAK,MESTRADA-R,0,0,2,0,1,1,0,0,0,4,-150,-162,,,,,,
408,964,H,BAL,ACASHNER-R,1,3,0,2,0,1,0,5,x,12,130,152,,,,,,
408,965,V,NYY,MTANAKA-R,0,0,1,0,1,1,0,0,0,3,140,138,,,,,,
408,966,H,HOU,JVERLANDER-R,0,0,0,1,0,0,2,1,x,4,-160,-148,,,,,,
408,967,V,SEA,FHERNANDEZ-R,0,2,0,0,2,8,0,1,0,13,-140,-110,,,,,,
408,968,H,KAN,HBAILEY-R,2,1,1,0,0,0,0,0,1,5,120,100,,,,,,
408,969,V,MIL,JCHACIN-R,0,1,0,1,0,0,0,0,0,2,-120,-106,,,,,,
408,970,H,LAA,TCAHILL-R,0,2,0,1,0,0,0,2,x,5,100,-104,,,,,,
409,901,V,MIA,JURENA-R,0,0,0,0,0,0,0,0,0,0,140,170,,,,,,
409,902,H,CIN,LCASTILLO-R,1,0,1,2,0,7,3,0,x,14,-160,-185,,,,,,
409,903,V,WAS,SSTRASBURG-R,1,0,0,0,0,1,3,0,1,10,120,133,,,,,,
409,904,H,PHI,ANOLA-R,0,0,4,2,0,0,0,0,0,6,-140,-143,,,,,,
409,905,V,LAD,RSTRIPLING-R,0,0,0,0,0,0,0,0,0,0,-130,-120,,,,,,
409,906,H,STL,DHUDSON-R,1,0,2,0,1,0,0,0,x,4,110,110,,,,,,
409,907,V,ATL,MFRIED-L,0,1,0,4,0,0,0,1,1,7,105,-102,,,,,,
409,908,H,COL,GMARQUEZ-R,0,0,0,1,0,0,0,0,0,1,-125,-108,,,,,,
409,909,V,SDG,JLUCCHESI-L,0,0,0,0,0,0,1,1,0,2,-125,-132,,,,,,
409,910,H,SFO,DHOLLAND-L,0,6,0,1,0,0,0,0,x,7,105,122,,,,,,
409,911,V,CLE,CKLUBER-R,1,2,0,0,2,1,2,0,0,8,-160,-135,,,,,,
409,912,H,DET,JZIMMERMANN-R,1,0,0,0,1,0,0,0,0,2,140,125,,,,,,
409,913,V,TOR,MSHOEMAKER-R,0,0,2,3,0,0,1,0,1,7,199,225,,,,,,
409,914,H,BOS,CSALE-L,1,1,0,0,0,2,0,1,0,5,-240,-255,,,,,,
409,915,V,TAM,CMORTON-R,1,3,1,2,0,0,0,1,2,10,-145,-170,,,,,,
409,916,H,CWS,ESANTANA-R,0,0,2,0,0,0,0,3,0,5,125,160,,,,,,
409,917,V,OAK,BANDERSON-L,0,5,0,0,0,0,1,4,3,13,-145,-180,,,,,,
409,918,H,BAL,JMEANS-L,0,0,0,0,0,0,2,0,0,2,125,165,,,,,,
409,919,V,NYY,JLOAISIGA-R,1,0,0,0,0,2,0,0,0,3,151,178,,,,,,
409,920,H,HOU,GCOLE-R,0,1,1,0,0,0,1,3,x,6,-175,-196,,,,,,
409,921,V,SEA,MGONZALES-L,1,0,1,2,0,0,2,0,0,6,-130,100,,,,,,
409,922,H,KAN,JJUNIS-R,1,0,1,0,0,0,1,0,0,3,110,-110,,,,,,
409,923,V,MIN,KGIBSON-R,0,1,4,1,0,1,0,3,4,14,184,230,,,,,,
409,924,H,NYM,JDEGROM-R,0,1,2,0,0,0,1,0,4,8,-220,-260,,,,,,
409,925,V,TEX,MMINOR-L,2,2,0,0,0,0,0,0,0,4,120,135,,,,,,
409,926,H,ARI,ZGREINKE-R,0,0,1,0,0,0,1,0,3,5,-140,-145,,,,,,
409,927,V,MIL,FPERALTA-R,0,3,0,2,3,0,0,0,0,8,-120,-138,,,,,,
409,928,H,LAA,MHARVEY-R,6,0,0,1,1,0,1,2,x,11,100,128,,,,,,
410,953,V,SDG,NMARGEVICIUS-L,0,0,1,0,0,1,0,0,1,3,-110,-105,,,,,,
410,954,H,SFO,DRODRIGUEZ-R,0,0,0,1,0,0,0,0,0,1,-110,-105,,,,,,
410,955,V,MIA,TRICHARDS-R,0,0,1,0,0,0,0,0,0,1,130,145,,,,,,
410,956,H,CIN,TMAHLE-R,0,0,0,0,0,0,0,2,x,2,-150,-155,,,,,,
410,957,V,WAS,JHELLICKSON-R,3,0,0,4,2,0,5,0,1,15,128,147,,,,,,
410,958,H,PHI,NPIVETTA-R,0,0,0,0,0,0,0,0,1,1,-148,-157,,,,,,
410,959,V,LAD,KMAEDA-R,0,0,0,0,0,1,1,0,0,2,-107,-105,,,,,,
410,960,H,STL,JFLAHERTY-R,0,1,0,1,0,3,0,2,x,7,-113,-105,,,,,,
410,961,V,PIT,JLYLES-R,1,0,2,0,0,2,0,0,0,5,135,157,,,,,,
410,962,H,CUB,YDARVISH-R,0,0,0,0,1,0,0,1,0,2,-155,-167,,,,,,
410,963,V,CLE,TBAUER-R,0,0,0,0,0,1,0,0,0,1,-151,-145,,,,,,
410,964,H,DET,MBOYD-L,2,0,0,0,0,2,0,0,x,4,131,135,,,,,,
410,965,V,TAM,TGLASNOW-R,3,0,0,3,2,0,0,0,1,9,-140,-170,,,,,,
410,966,H,CWS,RLOPEZ-R,0,0,0,0,0,0,0,0,1,1,120,160,,,,,,
410,967,V,OAK,FMONTAS-R,0,1,2,2,2,0,3,0,0,10,-137,-180,,,,,,
410,968,H,BAL,DSTRAILY-R,0,0,0,0,3,0,0,0,0,3,117,165,,,,,,
410,969,V,NYY,JPAXTON-L,1,0,0,1,0,0,0,4,0,6,110,110,,,,,,
410,970,H,HOU,CMCHUGH-R,2,0,1,0,4,0,0,1,x,8,-130,-120,,,,,,
410,971,V,SEA,YKIKUCHI-L,1,0,2,2,0,0,0,0,1,6,-125,-155,,,,,,
410,972,H,KAN,HFILLMYER-R,1,1,1,0,0,0,2,0,0,5,105,145,,,,,,
410,973,V,MIN,JODORIZZI-R,0,0,1,0,0,0,0,4,1,6,180,175,,,,,,
410,974,H,NYM,NSYNDERGAARD-R,0,0,0,0,6,0,3,0,x,9,-215,-190,,,,,,
410,975,V,TEX,LLYNN-R,0,0,0,0,0,1,1,1,2,5,127,120,,,,,,
410,976,H,ARI,RRAY-L,0,0,1,0,0,0,0,0,1,2,-147,-130,,,,,,
410,977,V,MIL,BWOODRUFF-R,0,0,1,0,0,0,1,0,0,2,-115,-170,,,,,,
410,978,H,LAA,FPENA-R,0,0,4,0,0,0,0,0,x,4,-105,160,,,,,,
411,901,V,MIA,PLOPEZ-R,0,0,0,0,0,0,0,0,0,0,148,157,,,,,,
411,902,H,CIN,SGRAY-R,0,0,0,1,3,0,0,1,x,5,-170,-167,,,,,,
411,903,V,LAD,WBUEHLER-R,1,2,4,0,0,0,0,0,0,7,-140,-134,,,,,,
411,904,H,STL,MWACHA-R,0,4,1,0,4,2,0,0,x,11,120,124,,,,,,
411,905,V,NYM,SMATZ-L,0,3,0,0,0,1,2,0,0,6,110,122,,,,,,
411,906,H,ATL,KGAUSMAN-R,1,1,0,0,0,0,0,1,0,3,-130,-132,,,,,,
411,907,V,PIT,JMUSGROVE-R,0,0,0,0,0,0,0,0,0,0,120,116,,,,,,
411,908,H,CUB,JQUINTANA-L,0,0,0,0,0,0,2,0,x,2,-140,-126,,,,,,
411,909,V,SDG,PAVILA-R,0,0,0,1,0,5,0,1,0,7,117,108,,,,,,
411,910,H,ARI,ZGODLEY-R,1,0,0,0,0,0,5,0,0,6,-137,-118,,,,,,
411,911,V,COL,JGRAY-R,0,0,0,0,0,0,0,0,0,0,-125,-111,,,,,,
411,912,H,SFO,JSAMARDZIJA-R,0,0,0,0,0,0,1,0,x,1,105,101,,,,,,
411,913,V,OAK,ABROOKS-R,0,0,0,2,2,3,0,0,1,8,-160,-150,,,,,,
411,914,H,BAL,DBUNDY-R,1,0,0,0,0,0,4,0,0,5,140,140,,,,,,
411,915,V,CLE,SBIEBER-R,1,0,1,1,0,0,1,0,0,4,-140,-135,,,,,,
411,916,H,DET,STURNBULL-R,0,0,0,0,0,0,0,0,0,0,120,125,,,,,,
411,917,V,SEA,MLEAKE-R,0,0,0,0,0,2,1,1,2,7,-140,-144,,,,,,
411,918,H,KAN,JLOPEZ-R,0,1,2,0,1,0,2,0,0,6,120,134,,,,,,
411,919,V,TOR,ASANCHEZ-R,0,0,5,0,0,0,0,1,0,6,155,165,,,,,,
411,920,H,BOS,NEOVALDI-R,0,0,3,0,1,0,1,0,2,7,-180,-180,,,,,,
412,951,V,PIT,TWILLIAMS-R,0,1,0,0,0,0,0,2,0,6,140,175,,,,,,
412,952,H,WAS,PCORBIN-L,0,1,1,0,0,0,0,1,0,3,-160,-190,,,,,,
412,953,V,PHI,JARRIETA-R,0,0,5,0,1,0,0,3,0,9,-170,-158,,,,,,
412,954,H,MIA,SALCANTARA-R,0,0,0,0,0,0,1,0,0,1,148,148,,,,,,
412,955,V,NYM,ZWHEELER-R,0,2,0,4,0,0,0,0,0,6,100,100,,,,,,
412,956,H,ATL,KWRIGHT-R,1,0,0,0,1,0,0,0,0,2,-120,-110,,,,,,
412,957,V,SDG,CPADDACK-R,1,0,0,0,0,0,1,0,0,2,-120,-120,,,,,,
412,958,H,ARI,LWEAVER-R,0,0,1,0,0,0,0,0,0,1,100,110,,,,,,
412,959,V,MIL,CBURNES-R,2,0,0,2,2,0,1,0,1,8,140,145,,,,,,
412,960,H,LAD,JURIAS-L,1,0,2,2,0,0,0,0,0,5,-160,-155,,,,,,
412,961,V,COL,CBETTIS-R,0,0,0,2,0,0,0,0,0,2,105,130,,,,,,
412,962,H,SFO,DPOMERANZ-L,0,0,0,1,0,1,0,0,0,3,-125,-140,,,,,,
412,963,V,CWS,LGIOLITO-R,1,0,0,2,4,0,x,x,x,7,195,185,,,,,,
412,964,H,NYY,JHAPP-L,2,2,0,1,0,1,x,x,x,6,-235,-205,,,,,,
412,965,V,TAM,RSTANEK-R,1,0,4,0,0,1,2,0,3,11,-130,-145,,,,,,
412,966,H,TOR,TTHORNTON-R,0,0,0,0,0,0,6,1,0,7,110,135,,,,,,
412,967,V,BAL,DHESS-R,0,0,0,0,0,0,2,0,2,4,207,220,,,,,,
412,968,H,BOS,ERODRIGUEZ-L,0,0,1,2,0,0,1,2,x,6,-250,-250,,,,,,
412,969,V,OAK,MFIERS-R,0,1,0,0,0,4,1,1,1,8,-119,-115,,,,,,
412,970,H,TEX,DSMYLY-L,2,0,0,1,3,0,0,0,0,6,-101,105,,,,,,
412,973,V,CLE,CCARRASCO-R,0,1,0,0,0,0,0,0,0,1,-140,-158,,,,,,
412,974,H,KAN,BKELLER-R,6,0,0,1,0,1,0,0,x,8,120,148,,,,,,
412,975,V,HOU,WMILEY-L,0,0,2,0,0,4,0,4,0,10,-135,-140,,,,,,
412,976,H,SEA,WLEBLANC-L,1,2,0,0,0,0,2,0,1,6,115,130,,,,,,
412,977,V,LAA,TSKAGGS-L,0,0,0,1,0,0,0,0,0,1,135,156,,,,,,
412,978,H,CUB,CHAMELS-L,3,0,0,1,0,1,0,0,x,5,-155,-166,,,,,,
413,901,V,PIT,CARCHER-R,0,0,0,1,0,1,0,0,0,2,NL,109,,,,,,
413,902,H,WAS,ASANCHEZ-R,0,0,0,1,0,0,0,2,x,3,NL,-119,,,,,,
413,903,V,COL,KFREELAND-L,0,0,0,0,0,1,1,0,0,2,105,103,,,,,,
413,904,H,SFO,MBUMGARNER-L,0,0,2,0,1,0,0,2,x,5,-125,-113,,,,,,
413,905,V,PHI,ZEFLIN-R,0,0,0,0,0,0,0,0,3,3,-170,-165,,,,,,
413,906,H,MIA,CSMITH-L,0,2,4,0,1,0,3,0,x,10,148,155,,,,,,
413,907,V,STL,AWAINWRIGHT-R,0,1,0,0,0,0,0,0,1,2,-140,-111,,,,,,
413,908,H,CIN,TROARK-R,0,0,0,0,0,1,1,3,x,5,120,101,,,,,,
413,909,V,NYM,JVARGAS-L,0,4,0,0,0,0,0,1,2,7,115,140,,,,,,
413,910,H,ATL,SNEWCOMB-L,4,4,0,1,0,1,1,0,x,11,-135,-150,,,,,,
413,911,V,SDG,MSTRAHM-L,2,0,2,0,0,0,1,0,0,5,100,100,,,,,,
413,912,H,ARI,MKELLY-R,0,0,0,0,0,4,0,0,0,4,-120,-110,,,,,,
413,913,V,MIL,ZDAVIES-R,0,1,0,1,2,0,0,0,0,4,103,137,,,,,,
413,914,H,LAD,CFERGUSON-L,0,0,0,1,0,0,0,0,0,1,-123,-147,,,,,,
413,915,V,CWS,INOVA-R,0,0,0,0,0,0,0,0,0,0,160,145,,,,,,
413,916,H,NYY,CSABATHIA-L,0,0,0,0,0,0,3,1,x,4,-185,-155,,,,,,
413,917,V,BAL,ACASHNER-R,2,0,0,0,1,4,2,0,0,9,199,240,,,,,,
413,918,H,BOS,RPORCELLO-R,0,0,2,0,0,1,2,0,0,5,-240,-270,,,,,,
413,919,V,DET,TROSS-R,0,0,2,0,0,1,0,0,0,3,151,180,,,,,,
413,920,H,MIN,MPINEDA-R,0,0,4,0,0,0,0,0,x,4,-175,-200,,,,,,
413,921,V,TAM,BSNELL-L,0,0,0,0,0,1,0,0,0,1,-165,-200,,,,,,
413,922,H,TOR,CBUCHHOLZ-R,0,0,0,0,0,0,2,1,x,3,144,180,,,,,,
413,923,V,CLE,JRODRIGUEZ-R,0,0,0,0,0,0,0,0,0,0,-135,-106,,,,,,
413,924,H,KAN,HBAILEY-R,0,0,1,1,0,0,1,0,x,3,115,-104,,,,,,
413,927,V,HOU,JVERLANDER-R,0,0,2,0,1,0,0,0,0,3,-170,-188,,,,,,
413,928,H,SEA,FHERNANDEZ-R,0,0,0,1,0,0,0,0,0,1,148,173,,,,,,
413,929,V,LAA,CSTRATTON-R,0,3,0,0,0,2,0,1,0,6,144,185,,,,,,
413,930,H,CUB,KHENDRICKS-R,0,0,1,0,1,0,0,2,1,5,-165,-205,,,,,,
